"","MSSubClass","MSZoning","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","1stFlrSF","2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice","TotalSF","Total_Bathrooms","Total_porch_SF","hasPool","hasFirePlaces","GrupoPrecio"
"191","2_story_1945_","RM",9.16962253869762,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",5,7,"_1910","1990_","Gable","CompShg","Wd Sdng","Wd Shng","None",0,"TA","Gd","BrkTil","Fa","Fa","No","Unf",0,"Unf",0,5.57972982598622,264,"GasA","Ex","Y","SBrkr",768,664,0,7.26752542782817,0,0,2,0,2,0.693147180559945,"TA",7,"Typ",0,"NA","Detchd",1910,"Unf",2,360,"TA","Gd","Y",270,0,112,0,0,0,"NA","GdPrv","NA",0,"5","2007","WD","Abnorml",11.7905572015685,7.43602781635185,2,382,"FALSE","FALSE","Barato"
"192","2_story_1945_","RM",9.36742958721896,"Pave","Pave","IR1","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","2Story",7,7,"_1910","1990_","Mansard","CompShg","Stucco","Stucco","None",0,"Gd","TA","Stone","TA","Fa","No","Unf",0,"Unf",0,7.12367278520461,1240,"GasW","TA","N","SBrkr",1320,1320,0,7.87891291229713,0,0,1,1,4,0.693147180559945,"Gd",8,"Typ",1,"Gd","Detchd",1950,"Unf",4,864,"TA","TA","N",181,0,386,0,0,0,"NA","NA","NA",0,"5","2009","WD","Normal",12.4911726372789,8.26359043261732,1.5,567,"FALSE","FALSE","Caro"
"193","1_5_story_fin","RM",9.08262063037381,"Pave","Grvl","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",4,7,"_1910","1990_","Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","Fa","No","Unf",0,"Unf",0,6.3578422665081,576,"GasA","Gd","Y","SBrkr",792,348,0,7.03966034986208,0,0,1,0,3,0.693147180559945,"TA",7,"Min2",0,"NA","NA",1950,"NA",0,0,"NA","NA","N",0,160,0,0,0,0,"NA","NA","NA",0,"6","2010","WD","Normal",11.4772982873271,7.44775128004791,1,160,"FALSE","FALSE","Barato"
"194","1_story_1946_","RL",9.13097243659261,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",6,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","PConc","Gd","TA","Gd","Unf",7.09090982207998,"Unf",0,5.63478960316925,1479,"GasA","Ex","Y","SBrkr",1494,0,0,7.30988148582479,1,0,2,0,3,0.693147180559945,"Gd",6,"Typ",0,"NA","Attchd",1997,"RFn",2,576,"TA","TA","Y",168,27,0,0,0,0,"NA","NA","NA",0,"7","2006","WD","Normal",12.2876526325226,7.9973268229981,3,195,"FALSE","FALSE","Barato"
"195","1_story_PUD_1946_","RL",9.16429643347478,"Pave","NA","IR1","Lvl","AllPub","CulDSac","Gtl","Veenker","Norm","Norm","TwnhsE","1Story",8,5,"1990_","1990_","Hip","CompShg","BrkFace","BrkFace","None",0,"Gd","Gd","PConc","Gd","Gd","Av","GLQ",6.08221891037645,"GLQ",1057,0,1494,"GasA","Ex","Y","SBrkr",1494,0,0,7.30988148582479,1,0,1,1,2,0.693147180559945,"Ex",6,"Typ",1,"Gd","Attchd",1995,"Fin",2,481,"TA","TA","Y",0,30,0,0,216,0,"NA","NA","NA",0,"4","2006","WD","Normal",12.5061772379805,8.00235954625271,2.5,246,"FALSE","FALSE","Caro"
"196","1_story_1946_","RL",9.11613957657736,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,"1990_","1990_","Hip","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",3.2188758248682,"Unf",0,7.51588908521513,1860,"GasA","Ex","Y","SBrkr",1836,0,0,7.51588908521513,0,0,2,0,3,0.693147180559945,"Gd",8,"Typ",1,"Gd","Attchd",2004,"Fin",2,484,"TA","TA","Y",120,33,0,0,0,0,"NA","NA","NA",0,"10","2006","WD","Normal",12.2869011981928,8.21500643276157,2,153,"FALSE","FALSE","Barato"
"197","2_story_1946_","RL",10.8875303864611,"Pave","NA","IR2","HLS","AllPub","CulDSac","Mod","StoneBr","Norm","Norm","1Fam","2Story",8,5,"1990_","1990_","Hip","CompShg","CemntBd","Wd Shng","BrkFace",603,"Ex","TA","PConc","Gd","TA","Gd","Unf",7.25629723969068,"Unf",0,5.45958551414416,1650,"GasA","Ex","Y","SBrkr",1690,1589,0,8.09559870137819,1,0,3,1,4,0.693147180559945,"Ex",12,"Mod",1,"Gd","BuiltIn",2003,"Fin",3,841,"TA","TA","Y",503,36,0,0,210,0,"NA","NA","NA",0,"6","2010","WD","Normal",13.1956138391439,8.50289140670538,4.5,749,"FALSE","FALSE","Caro"
"198","1_story_1946_","RL",9.09133158539398,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",4,5,"1950_1960","1950_1960","Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","Fa","Fa","No","Unf",6.72982407048948,"Unf",0,0,836,"GasA","TA","Y","FuseF",1220,0,0,7.1074254741107,0,0,1,0,2,0.693147180559945,"TA",6,"Typ",0,"NA","Detchd",1951,"Unf",2,396,"TA","TA","Y",0,0,0,0,0,0,"NA","NA","NA",0,"4","2006","COD","Normal",11.5327280922664,7.62851762657506,1,0,"FALSE","FALSE","Barato"
"199","1_story_1946_","RL",9.22532750178443,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Feedr","Norm","1Fam","1Story",5,5,"1950_1960","1950_1960","Gable","CompShg","Wd Sdng","Wd Sdng","None",1,"TA","TA","CBlock","TA","TA","No","Unf",6.12468339089421,"Unf",0,6.12468339089421,912,"GasA","Ex","Y","FuseA",912,0,0,6.81673588059497,0,0,1,0,2,0.693147180559945,"TA",5,"Typ",0,"NA","Attchd",1958,"RFn",1,275,"TA","TA","Y",0,0,0,0,0,0,"NA","NA","NA",0,"7","2007","COD","Normal",11.6483301019764,7.50878717063428,1,0,"FALSE","FALSE","Barato"
"200","1_story_1946_","RL",9.32465071815359,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","BrkFace",240,"Gd","TA","PConc","Gd","TA","Av","Unf",3.04452243772342,"Unf",0,7.37462901521894,1614,"GasA","Ex","Y","SBrkr",1614,0,0,7.38709023565676,0,0,2,0,3,0.693147180559945,"Gd",7,"Typ",0,"NA","Attchd",2005,"RFn",3,865,"TA","TA","Y",144,59,0,0,0,0,"NA","NA","NA",0,"7","2006","New","Partial",12.3081778684673,8.07961802938984,2,203,"FALSE","FALSE","Barato"
"201","duplex_all_style_age","RL",9.2620785673806,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","Duplex","SFoyer",6,5,"1970_1980","1970_1980","Gable","CompShg","Plywood","ImStucc","BrkFace",90,"TA","TA","CBlock","Gd","TA","Gd","Unf",6.88346258641309,"Unf",0,0,975,"GasA","TA","Y","SBrkr",1004,0,0,6.91274282049318,1,0,1,0,2,0.693147180559945,"TA",4,"Typ",0,"NA","Attchd",1977,"Unf",2,504,"TA","TA","Y",0,0,0,0,0,0,"NA","NA","NA",0,"5","2006","WD","Normal",11.8130300574206,7.59034694560257,2,0,"FALSE","FALSE","Barato"
"202","2_story_1946_","RL",9.22453909137599,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",7,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",6.48768401848461,"Unf",0,5.70711026474888,956,"GasA","Ex","Y","SBrkr",956,1128,0,7.6425241342329,1,0,2,1,4,0.693147180559945,"Gd",8,"Typ",0,"NA","BuiltIn",2004,"RFn",2,618,"TA","TA","Y",0,45,0,0,0,0,"NA","NA","NA",0,"1","2010","WD","Normal",12.3587937325478,8.01961279440027,3.5,45,"FALSE","FALSE","Barato"
"203","1_story_1946_","RM",8.69968140098951,"Pave","NA","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","1Story",4,7,"1950_1960","1990_","Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,6.80461452006262,901,"GasA","Ex","Y","SBrkr",901,0,0,6.80461452006262,0,0,1,0,2,0.693147180559945,"TA",4,"Typ",0,"NA","Detchd",1954,"Unf",1,281,"Fa","TA","Y",0,0,0,0,0,0,"NA","NA","NA",0,"8","2008","WD","Normal",11.5889601512462,7.49665243816828,1,0,"FALSE","FALSE","Barato"
"204","2_story_1946_","RL",9.2024090016499,"Pave","NA","IR1","Lvl","AllPub","CulDSac","Gtl","NoRidge","Norm","Norm","1Fam","2Story",7,5,"1990_","1990_","Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","Av","Unf",6.76041469108343,"Unf",0,5.54517744447956,1117,"GasA","Ex","Y","SBrkr",1127,886,0,7.60787807327851,1,0,2,1,3,0.693147180559945,"TA",8,"Typ",1,"TA","Attchd",1997,"Unf",2,455,"TA","TA","Y",180,130,0,0,0,0,"NA","NA","NA",0,"6","2007","WD","Normal",12.5053991575767,8.0487882835342,3.5,310,"FALSE","FALSE","Caro"
"205","1_5_story_fin","RL",8.88197518424887,"Pave","NA","Reg","Lvl","AllPub","Corner","Gtl","SWISU","Feedr","Norm","1Fam","1.5Fin",5,7,"1930_1940","1940_1950","Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",252,"TA","TA","BrkTil","Gd","TA","No","Unf",6.3456363608286,"Unf",0,5.09375020080676,731,"GasA","Ex","Y","SBrkr",981,787,0,7.47816969415979,1,0,1,1,3,0.693147180559945,"Gd",7,"Typ",2,"TA","Detchd",1939,"Unf",1,240,"TA","TA","Y",0,0,264,0,0,0,"NA","MnPrv","NA",0,"6","2007","WD","Normal",12.0725412529057,7.82364593083495,2.5,264,"FALSE","FALSE","Barato"
"206","2_story_1946_","RL",9.01188943325234,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,"1990_","1990_","Gable","CompShg","WdShing","Wd Shng","None",0,"Gd","TA","PConc","Gd","TA","Av","Unf",6.47543271670409,"Unf",0,4.39444915467244,728,"GasA","Ex","Y","SBrkr",728,728,0,7.2841348061952,1,0,2,1,3,0.693147180559945,"Gd",7,"Typ",1,"Gd","Attchd",2005,"Fin",2,410,"TA","TA","Y",36,18,0,0,0,0,"NA","NA","NA",0,"10","2008","WD","Normal",12.1495022940418,7.6889133368648,3.5,54,"FALSE","FALSE","Barato"
"207","1_story_1946_","RL",9.18512512283512,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,6,"1950_1960","1950_1960","Gable","CompShg","MetalSd","MetalSd","BrkFace",243,"TA","TA","CBlock","TA","TA","No","Unf",6.4118182677099,"Unf",0,6.72743172485086,1442,"GasA","Gd","Y","SBrkr",1442,0,0,7.27447955877387,0,0,1,1,4,0.693147180559945,"TA",7,"Typ",0,"NA","Attchd",1958,"RFn",1,301,"TA","TA","Y",0,0,275,0,0,0,"NA","NA","Shed",500,"4","2007","COD","Normal",11.9697172002437,7.96693349840484,1.5,275,"FALSE","FALSE","Barato"
"208","1_story_1946_","RL",9.4929596500855,"Pave","NA","IR1","Lvl","AllPub","CulDSac","Gtl","Mitchel","Norm","Norm","1Fam","1Story",8,5,"1990_","1990_","Hip","CompShg","CemntBd","CmentBd","BrkFace",148,"Gd","TA","PConc","Gd","TA","No","Unf",7.10578612948127,"Unf",0,5.86078622346587,1568,"GasA","Ex","Y","SBrkr",1689,0,0,7.43248380791712,1,0,2,0,3,0.693147180559945,"Gd",7,"Typ",2,"Gd","Attchd",2002,"RFn",3,857,"TA","TA","Y",150,59,0,0,0,0,"NA","NA","NA",0,"7","2008","WD","Normal",12.5098740998618,8.08856180527623,3,209,"FALSE","FALSE","Caro"
"209","2_story_1946_","RL",9.42504844446929,"Pave","NA","IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Gd","Unf",0,"Unf",0,6.7428806357919,847,"GasA","Ex","Y","SBrkr",847,886,0,7.45818615734049,0,0,2,1,3,0.693147180559945,"Gd",7,"Typ",1,"Gd","BuiltIn",2003,"Fin",2,433,"TA","TA","Y",100,48,0,0,0,0,"NA","NA","NA",0,"10","2007","WD","Family",12.3238556811866,7.85554467791566,2.5,148,"FALSE","FALSE","Barato"
"210","1_story_1946_","RL",9.60265269350605,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","PosN","PosN","1Fam","1Story",10,5,"1990_","1990_","Hip","CompShg","CemntBd","CmentBd","BrkFace",816,"Ex","TA","PConc","Ex","TA","Av","Unf",7.40062057737113,"Unf",0,6.09356977004514,2078,"GasA","Ex","Y","SBrkr",2084,0,0,7.6425241342329,1,0,2,0,2,0.693147180559945,"Ex",7,"Typ",1,"Gd","Attchd",2007,"Fin",3,1220,"TA","TA","Y",188,45,0,0,0,0,"NA","NA","NA",0,"6","2008","New","Partial",12.8609986132699,8.33375100695358,3,233,"FALSE","FALSE","Caro"
"211","1_story_1946_","RL",9.38437770918244,"Pave","NA","IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,5,"1950_1960","1950_1960","Gable","CompShg","HdBoard","HdBoard","BrkFace",387,"TA","TA","CBlock","TA","TA","No","Unf",6.94793706861497,"Unf",0,5.8664680569333,1392,"GasA","TA","Y","FuseA",1392,0,0,7.23921497377981,1,0,1,1,3,0.693147180559945,"TA",6,"Typ",2,"Gd","Attchd",1957,"RFn",2,458,"TA","TA","Y",0,0,0,0,192,0,"NA","NA","NA",0,"6","2008","WD","Normal",12.0197430673387,7.93164402145431,2.5,192,"FALSE","FALSE","Barato"
"212","2_story_PUD_1946","FV",8.06495089174914,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",7,5,"1990_","1990_","Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,6.39859493453521,600,"GasA","Ex","Y","SBrkr",520,600,80,7.09090982207998,0,0,2,1,2,0.693147180559945,"Gd",4,"Typ",0,"NA","Detchd",2005,"RFn",2,480,"TA","TA","Y",0,166,0,0,0,0,"NA","NA","NA",0,"6","2006","WD","Normal",11.9250351157971,7.4500795698075,2.5,166,"FALSE","FALSE","Barato"
"213","2_story_1946_","RL",9.1641917159502,"Pave","NA","IR1","Lvl","AllPub","CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,6,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","BrkFace",223,"Gd","TA","PConc","Gd","TA","No","Unf",6.18208490671663,"Unf",0,6.12905021006055,941,"GasA","Ex","Y","SBrkr",941,888,0,7.51207124583547,1,0,2,1,3,0.693147180559945,"Gd",7,"Typ",1,"TA","Attchd",2003,"RFn",2,613,"TA","TA","Y",192,39,0,0,0,0,"NA","NA","NA",0,"1","2010","WD","Normal",12.3758154201173,7.92660259918138,3.5,231,"FALSE","FALSE","Barato"
"214","1_story_1946_","RL",9.21084024701783,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,6,"1960_1970","1960_1970","Gable","CompShg","HdBoard","Plywood","BrkFace",180,"TA","TA","CBlock","TA","TA","No","BLQ",5.28320372873799,"BLQ",345,6.88346258641309,1516,"GasA","TA","Y","SBrkr",1516,0,0,7.32448997934853,0,0,1,1,3,0.693147180559945,"TA",6,"Typ",0,"NA","Attchd",1964,"RFn",2,472,"TA","TA","Y",0,0,0,0,152,0,"NA","NA","NA",0,"2","2009","WD","Normal",12.0257490913989,8.01697774676226,1.5,152,"FALSE","FALSE","Barato"
"215","2_story_PUD_1946","RM",7.42714413340862,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","Twnhs","2Story",6,5,"1970_1980","1970_1980","Gable","CompShg","HdBoard","HdBoard","BrkFace",158,"TA","TA","CBlock","TA","TA","No","Unf",5.80211837537706,"Unf",0,5.03695260241363,483,"GasA","TA","Y","SBrkr",483,504,0,6.89568269774787,1,0,1,1,2,0.693147180559945,"TA",5,"Typ",0,"NA","Detchd",1973,"Unf",1,264,"TA","TA","Y",0,0,0,0,0,0,"NA","NA","NA",0,"11","2008","WD","Normal",11.5129254649702,7.29301767977278,2.5,0,"FALSE","FALSE","Barato"
"216","2_story_1945_","RM",9.25349564229011,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",5,8,"_1910","1990_","Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,6.47850964220857,650,"GasA","Gd","Y","SBrkr",958,581,0,7.33953769540767,0,0,2,0,3,0.693147180559945,"Gd",8,"Typ",1,"Po","Detchd",1983,"Unf",2,686,"Gd","TA","P",70,78,68,0,0,0,"NA","NA","NA",0,"6","2008","WD","Normal",11.9671807372478,7.69120009752286,2,216,"FALSE","FALSE","Barato"
"217","split_multi_level","RL",9.10731047165664,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",6,7,"1960_1970","1960_1970","Gable","CompShg","HdBoard","HdBoard","BrkFace",183,"TA","TA","CBlock","TA","TA","Gd","ALQ",5.74620319054015,"ALQ",539,5.62401750618734,1127,"GasA","TA","Y","SBrkr",1165,0,0,7.06133436691044,1,0,1,1,3,0.693147180559945,"TA",6,"Typ",0,"NA","Attchd",1966,"RFn",2,490,"Gd","Gd","Y",0,129,0,0,0,0,"NA","GdPrv","NA",0,"5","2008","WD","Normal",12.0719696610067,7.73718007783463,2.5,129,"FALSE","FALSE","Barato"
"218","split_foyer","RL",9.72004536807347,"Pave","NA","IR1","Lvl","AllPub","CulDSac","Gtl","Sawyer","RRAe","Norm","1Fam","SFoyer",5,5,"1970_1980","1980_1990","Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","TA","Gd","Unf",7.23777819192344,"Unf",0,0,1390,"GasA","TA","Y","SBrkr",1701,0,0,7.43955930913332,1,0,2,0,3,0.693147180559945,"TA",6,"Min2",2,"TA","Basment",1975,"Fin",2,611,"TA","TA","Y",0,0,0,0,0,0,"NA","NA","NA",0,"1","2007","WD","Normal",12.0494188354848,8.03624994213212,3,0,"FALSE","FALSE","Barato"
"219","1_story_1946_","RL",9.6501424924888,"Pave","NA","IR1","Lvl","AllPub","CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,6,"1970_1980","1970_1980","Gable","CompShg","HdBoard","Plywood","None",0,"TA","TA","CBlock","TA","TA","Av","Unf",6.13339804299665,"Unf",0,6.00388706710654,864,"GasA","Ex","Y","SBrkr",864,0,0,6.76272950693188,1,0,1,0,3,0.693147180559945,"TA",5,"Typ",1,"Fa","Attchd",1972,"Unf",1,338,"TA","TA","Y",0,0,0,0,0,0,"NA","NA","NA",0,"8","2009","WD","Normal",11.8018567568224,7.454719949364,2,0,"FALSE","FALSE","Barato"
"220","1_story_1946_","RL",8.97866048963969,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,"1950_1960","1950_1960","Hip","CompShg","BrkFace","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","Unf",7.04664727784876,"Unf",0,0,1148,"GasA","TA","Y","SBrkr",1148,0,0,7.04664727784876,1,0,1,0,3,0.693147180559945,"TA",6,"Typ",0,"NA","Attchd",1959,"Unf",1,672,"TA","TA","Y",0,0,0,0,0,0,"NA","GdPrv","NA",0,"7","2009","WD","Normal",11.7943379244084,7.73892375743946,2,0,"FALSE","FALSE","Barato"
"221","2_story_1946_","RL",9.20422169096801,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",7,5,"1990_","1990_","Gable","CompShg","MetalSd","MetalSd","BrkFace",246,"Gd","TA","PConc","Gd","TA","No","Unf",6.62140565176413,"Unf",0,5.70711026474888,1050,"GasA","Ex","Y","SBrkr",1062,887,0,7.57558465155779,1,0,2,1,3,0.693147180559945,"Gd",8,"Typ",1,"TA","Attchd",1993,"Fin",2,574,"TA","TA","Y",156,90,0,0,0,0,"NA","GdPrv","NA",0,"6","2010","WD","Normal",12.3715870840077,8.00603417874901,3.5,246,"FALSE","FALSE","Barato"
"222","2_5_story_all_ages","RL",8.73311069763871,"Pave","NA","Reg","Bnk","AllPub","Inside","Gtl","SWISU","Norm","Norm","1Fam","2.5Fin",4,5,"1910_1920","1940_1950","Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Gd","TA","PConc","TA","Fa","No","Unf",0,"Unf",0,6.67959918584438,795,"GasA","TA","N","SBrkr",954,795,481,7.71020519443253,1,0,1,0,5,0.693147180559945,"TA",10,"Typ",0,"NA","Detchd",1997,"Unf",1,440,"TA","Gd","Y",0,188,0,0,0,0,"NA","NA","NA",0,"3","2006","WD","Normal",11.6826682395573,7.84149292446001,2,188,"FALSE","FALSE","Barato"
"223","1_story_PUD_1946_","FV",8.54090971803355,"Pave","NA","IR1","Lvl","AllPub","CulDSac","Gtl","Somerst","Norm","Norm","TwnhsE","1Story",9,5,"1990_","1990_","Gable","CompShg","MetalSd","MetalSd","BrkFace",60,"Gd","TA","PConc","Ex","TA","Av","Unf",7.12205988162914,"Unf",0,6.13339804299665,1698,"GasA","Ex","Y","SBrkr",1709,0,0,7.44424864949671,1,0,2,0,2,0.693147180559945,"Gd",5,"Typ",1,"TA","Attchd",1999,"Fin",2,506,"TA","TA","Y",97,65,0,0,0,0,"NA","NA","NA",0,"1","2008","CWD","Abnorml",12.7035090321771,8.13358741766097,3,162,"FALSE","FALSE","Caro"
"224","duplex_all_style_age","RL",9.03527244389354,"Pave","NA","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","Duplex","1Story",5,5,"1950_1960","1990_","Gable","CompShg","MetalSd","MetalSd","BrkFace",122,"TA","TA","CBlock","TA","TA","No","Unf",6.2709884318583,"Unf",0,7.00215595440362,1626,"GasA","Ex","Y","SBrkr",1712,0,0,7.44600149832412,0,0,2,0,4,1.09861228866811,"TA",8,"Typ",0,"NA","Attchd",2005,"Fin",2,588,"TA","TA","Y",272,54,0,0,0,0,"NA","NA","NA",0,"6","2006","WD","Family",11.8844890214027,8.11312710422178,2,326,"FALSE","FALSE","Barato"
"225","1_story_1946_","RL",9.67193373386195,"Pave","NA","IR1","Lvl","AllPub","Inside","Mod","NAmes","Norm","Norm","1Fam","1Story",8,6,"1960_1970","1960_1970","Flat","Tar&Grv","Wd Sdng","Wd Sdng","None",0,"Gd","Gd","PConc","TA","Gd","Gd","Rec",5.8636311755981,"Rec",823,6.95081476844258,2217,"GasA","Ex","Y","SBrkr",2217,0,0,7.70436116791031,1,0,2,0,4,0.693147180559945,"Gd",8,"Typ",1,"TA","Attchd",1970,"Unf",2,621,"TA","TA","Y",81,207,0,0,224,0,"NA","NA","NA",0,"10","2007","WD","Normal",12.498742259493,8.39705739017626,3,512,"FALSE","FALSE","Caro"
"226","2_story_1946_","RL",9.32232887392423,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","2Story",6,5,"1970_1980","1970_1980","Hip","CompShg","HdBoard","HdBoard","BrkFace",92,"TA","TA","CBlock","TA","TA","No","Rec",5.4249500174814,"Rec",500,5.26269018890489,918,"GasA","Gd","Y","SBrkr",918,765,0,7.42892719480227,0,0,2,1,3,0.693147180559945,"TA",7,"Typ",1,"TA","Attchd",1978,"RFn",2,440,"TA","TA","Y",243,0,0,0,0,0,"NA","NA","NA",0,"7","2009","WD","Normal",12.0581525154536,7.86365126544865,2.5,243,"FALSE","FALSE","Barato"
"227","1_story_1946_","RL",9.03777110662491,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",6,8,"1960_1970","1990_","Hip","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","Unf",6.49828214947643,"Unf",0,5.98393628068719,1059,"GasA","TA","Y","SBrkr",1068,0,0,6.97447891102505,0,1,1,0,3,0.693147180559945,"TA",6,"Typ",0,"NA","Attchd",1963,"RFn",1,264,"TA","TA","Y",192,0,0,0,0,0,"NA","MnPrv","NA",0,"2","2006","WD","Normal",11.9479493753199,7.66246781520024,1.5,192,"FALSE","FALSE","Barato"
"228","1_story_1946_","RL",8.90123035211078,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,6,"1970_1980","1970_1980","Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","Unf",5.77765232322266,"Unf",0,6.28599809450886,858,"GasA","TA","Y","SBrkr",858,0,0,6.75576892198425,0,0,1,0,2,0.693147180559945,"TA",4,"Typ",0,"NA","Detchd",1979,"Unf",1,684,"TA","TA","Y",0,0,0,0,0,0,"NA","NA","NA",0,"6","2007","WD","Normal",11.6082356447746,7.44775128004791,1,0,"FALSE","FALSE","Barato"
"229","2_story_1946_","RL",8.97157543975902,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,6.66440902035041,783,"GasA","Ex","Y","SBrkr",807,702,0,7.31986492980897,0,0,2,1,3,0.693147180559945,"Gd",8,"Typ",1,"Gd","Attchd",2003,"Fin",2,393,"TA","TA","Y",0,75,0,0,0,0,"NA","NA","NA",0,"7","2006","WD","Normal",12.1007121298723,7.73718007783463,2.5,75,"FALSE","FALSE","Barato"
