"","MSSubClass","MSZoning","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","1stFlrSF","2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice","TotalSF","Total_Bathrooms","Total_porch_SF","hasPool","hasFirePlaces","GrupoPrecio"
"486","split_foyer","RL",9.11624944857659,"Pave","NA","IR1","Lvl","AllPub","Corner","Gtl","Mitchel","Norm","Norm","1Fam","SFoyer",5,6,"1970_1980","1970_1980","Gable","CompShg","Plywood","Plywood","BrkFace",104,"TA","Gd","PConc","Gd","TA","Av","Unf",7.00124562206948,"Unf",0,0,1097,"GasA","Ex","Y","SBrkr",1110,0,0,7.01301578963963,1,0,1,0,1,0.693147180559945,"Gd",4,"Typ",1,"TA","Attchd",1978,"Fin",2,602,"TA","TA","Y",303,30,0,0,0,0,"NA","NA","NA",0,"7","2009","WD","Normal",12.0167264737993,7.69938940625674,2,333,"FALSE","FALSE","Barato"
"487","2_5_story_all_ages","RM",8.74846362994206,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2.5Unf",6,6,"1910_1920","1990_","Gable","CompShg","Wd Sdng","Wd Shng","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,6.61069604471776,742,"GasA","Ex","Y","SBrkr",742,742,0,7.3031700512368,0,0,2,0,3,0.693147180559945,"TA",9,"Typ",1,"Gd","NA",1950,"NA",0,0,"NA","NA","Y",0,291,134,0,0,0,"NA","NA","NA",0,"6","2008","WD","Normal",11.7597855429018,7.70796153183549,2,425,"FALSE","FALSE","Barato"
"488","1_story_1946_","RL",9.18921887535407,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Feedr","Norm","1Fam","1Story",6,5,"1960_1970","1960_1970","Gable","CompShg","BrkFace","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","LwQ",5.52942908751142,"LwQ",630,6.19847871649231,1372,"GasA","TA","Y","SBrkr",1342,0,0,7.20266119652324,0,0,2,0,3,0.693147180559945,"TA",7,"Typ",1,"Gd","Attchd",1967,"Unf",2,457,"TA","TA","Y",0,0,0,0,197,0,"NA","NA","NA",0,"9","2009","WD","Normal",11.9922604216448,7.90617884039481,2,197,"FALSE","FALSE","Barato"
"489","2_story_1946_","RL",9.40968291310444,"Pave","NA","IR1","Low","AllPub","Inside","Gtl","ClearCr","Norm","Norm","1Fam","2Story",6,8,"1960_1970","1990_","Gable","CompShg","HdBoard","HdBoard","BrkFace",157,"TA","TA","CBlock","TA","Fa","Gd","Unf",6.34388043412633,"Unf",0,5.57972982598622,832,"GasA","Gd","Y","SBrkr",976,1111,0,7.64396194900253,0,0,2,1,5,0.693147180559945,"Gd",9,"Typ",0,"NA","Attchd",1966,"Fin",2,444,"TA","TA","Y",133,168,0,0,0,0,"NA","NA","NA",0,"7","2007","WD","Normal",12.1415341243926,7.97899637085411,2.5,301,"FALSE","FALSE","Barato"
"490","1_story_PUD_1946_","RL",8.06557942728209,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","Norm","TwnhsE","1Story",7,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","BrkFace",11,"Gd","TA","PConc","Gd","TA","No","Unf",2.83321334405622,"Unf",0,7.02997291170639,1145,"GasA","Ex","Y","SBrkr",1145,0,0,7.04403289727469,0,0,2,0,2,0.693147180559945,"Gd",5,"Typ",1,"Gd","Attchd",2005,"Fin",2,397,"TA","TA","Y",100,16,0,0,0,0,"NA","NA","NA",0,"9","2009","WD","Normal",11.9841783136164,7.73630709654828,2,116,"FALSE","FALSE","Barato"
"491","1_story_1946_","RL",9.12249228140299,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,"1990_","1990_","Gable","CompShg","CemntBd","CmentBd","Stone",140,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,7.31121838441963,1496,"GasA","Ex","Y","SBrkr",1496,0,0,7.31121838441963,0,0,2,0,3,0.693147180559945,"Gd",7,"Typ",0,"NA","Attchd",2007,"Fin",2,474,"TA","TA","Y",168,130,0,0,0,0,"NA","NA","NA",0,"6","2007","New","Partial",12.3238556811866,8.00369733909437,2,298,"FALSE","FALSE","Barato"
"492","2_story_1946_","RL",9.29035230994557,"Pave","NA","IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,"1990_","1990_","Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,6.5694814204143,712,"GasA","Ex","Y","SBrkr",1086,809,0,7.54750168281497,0,0,2,1,3,0.693147180559945,"Gd",7,"Typ",1,"TA","Attchd",1994,"Fin",2,409,"TA","TA","Y",143,46,0,0,0,0,"NA","NA","Shed",500,"10","2008","WD","Normal",12.1781874420406,7.8659554139335,2.5,189,"FALSE","FALSE","Barato"
"493","2_story_1946_","RL",9.03610602536485,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",6,6,"1970_1980","1980_1990","Gable","CompShg","HdBoard","HdBoard","BrkFace",130,"TA","TA","CBlock","Gd","TA","No","Unf",0,"Unf",0,6.47850964220857,650,"GasA","TA","Y","SBrkr",888,676,0,7.35564110297425,0,0,2,1,3,0.693147180559945,"TA",7,"Typ",1,"TA","Attchd",1980,"Unf",2,476,"TA","TA","Y",0,50,0,0,204,0,"NA","MnPrv","NA",0,"4","2010","WD","Normal",12.0494188354848,7.70255611326858,2.5,254,"FALSE","FALSE","Barato"
"494","1_story_1946_","RL",9.01164550106428,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",6,5,"1970_1980","1970_1980","Gable","CompShg","Plywood","Plywood","BrkFace",148,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,6.49375383985169,660,"GasA","Ex","Y","SBrkr",1285,0,0,7.15929190479756,0,0,1,1,3,0.693147180559945,"TA",7,"Typ",1,"TA","Attchd",1977,"RFn",2,528,"TA","TA","Y",138,0,0,0,0,0,"NA","MnPrv","NA",0,"4","2007","WD","Normal",11.8740903141818,7.57301725605255,1.5,138,"FALSE","FALSE","Barato"
"495","1_story_1946_","RL",8.94611437556074,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,"1950_1960","1950_1960","Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","Unf",6.34738920965601,"Unf",0,5.31811999384422,773,"GasA","Gd","Y","SBrkr",773,0,0,6.65157187358973,0,0,1,0,2,0.693147180559945,"TA",4,"Typ",0,"NA","Attchd",1953,"Unf",1,240,"TA","TA","Y",0,0,0,0,0,0,"NA","NA","NA",0,"4","2008","WD","Abnorml",11.6082356447746,7.34342622914737,1,0,"FALSE","FALSE","Barato"
"496","2_story_1946_","RL",9.51185138236441,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",9,5,"1990_","1990_","Hip","CompShg","VinylSd","VinylSd","Stone",860,"Ex","TA","PConc","Ex","TA","No","Unf",0,"Unf",0,7.56371966841437,1926,"GasA","Ex","Y","SBrkr",1966,1174,0,8.05229649953865,0,0,3,1,4,0.693147180559945,"Ex",11,"Typ",2,"Gd","BuiltIn",2009,"Fin",3,820,"TA","TA","Y",144,78,0,0,0,0,"NA","NA","NA",0,"7","2009","New","Partial",13.0919041699196,8.53030683056162,3.5,222,"FALSE","FALSE","Caro"
"497","2_story_1946_","RL",9.45712232185579,"Pave","NA","IR1","HLS","AllPub","Inside","Mod","ClearCr","Feedr","Norm","1Fam","2Story",6,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Gd","Unf",6.13772705408623,"Unf",0,5.04342511691925,616,"GasA","Gd","Y","SBrkr",616,1072,0,7.4318919168078,1,0,2,1,4,0.693147180559945,"Gd",8,"Typ",0,"NA","Attchd",1997,"RFn",2,603,"TA","TA","Y",403,114,185,0,0,0,"NA","NA","Shed",400,"5","2008","WD","Normal",12.2060726455302,7.74240202181578,3.5,702,"FALSE","FALSE","Barato"
"498","1_story_1945_","RM",8.47657950853094,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1Story",4,7,"1910_1920","1980_1990","Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Unf",5.28826703069454,"Unf",0,6.90775527898214,1196,"GasA","Ex","Y","FuseA",1196,0,0,7.08757370555797,1,0,1,0,2,0.693147180559945,"TA",5,"Typ",0,"NA","Detchd",1957,"Unf",2,440,"TA","TA","Y",0,0,0,0,0,0,"NA","NA","NA",0,"7","2007","WD","Normal",11.6073261403917,7.77988511507052,2,0,"FALSE","FALSE","Barato"
"499","2_story_1946_","RL",9.53906841386396,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",9,5,"1990_","1990_","Hip","CompShg","VinylSd","VinylSd","Stone",424,"Ex","TA","PConc","Ex","TA","Gd","Unf",0,"Unf",0,7.45876269238096,1734,"GasA","Ex","Y","SBrkr",1734,1088,0,7.94555542825349,0,0,3,1,4,0.693147180559945,"Ex",12,"Typ",1,"Gd","BuiltIn",2009,"RFn",3,1020,"TA","TA","Y",52,170,0,0,192,0,"NA","NA","NA",0,"1","2009","New","Partial",13.2758275359155,8.42420032456707,3.5,414,"FALSE","FALSE","Caro"
"500","1_story_1946_","RL",9.10509096125709,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,"1950_1960","1950_1960","Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Unf",6.70073110954781,"Unf",0,4.8283137373023,936,"GasA","TA","Y","SBrkr",1128,0,0,7.02908756414966,0,0,1,0,2,0.693147180559945,"TA",5,"Min1",0,"NA","Attchd",1954,"Unf",1,286,"TA","TA","Y",0,0,0,0,0,0,"NA","GdWo","NA",0,"6","2006","WD","Family",11.6784399034478,7.63240112660145,1,0,"FALSE","FALSE","Barato"
"501","1_story_1946_","RL",9.41531995266272,"Pave","NA","IR1","Lvl","AllPub","FR2","Gtl","Somerst","Norm","Norm","1Fam","1Story",7,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","Stone",256,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,7.25700270709207,1417,"GasA","Ex","Y","SBrkr",1428,0,0,7.26473017792987,0,0,2,0,3,0.693147180559945,"Ex",6,"Typ",0,"NA","Attchd",2008,"RFn",2,554,"TA","TA","Y",0,60,0,0,0,0,"NA","NA","NA",0,"7","2008","New","Partial",12.3356964133237,7.95331834656043,2,60,"FALSE","FALSE","Barato"
"502","split_multi_level","RL",9.18512512283512,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",5,5,"1960_1970","1960_1970","Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","TA","TA","Av","Rec",5.99396142730657,"Rec",480,4.61512051684126,980,"GasA","Gd","Y","SBrkr",980,0,0,6.88857245956536,0,0,2,0,3,0.693147180559945,"TA",6,"Typ",0,"NA","Attchd",1967,"Fin",1,384,"TA","TA","Y",68,0,0,0,0,0,"NA","NA","NA",0,"10","2006","WD","Normal",11.8167269193019,7.58069975222456,2,68,"FALSE","FALSE","Barato"
"503","split_multi_level","RL",9.50308461002023,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",5,5,"1960_1970","1960_1970","Gable","CompShg","VinylSd","VinylSd","BrkFace",1047,"TA","TA","CBlock","TA","TA","Av","BLQ",6.24804287450843,"BLQ",128,5.9427993751267,1024,"GasA","TA","Y","SBrkr",1086,0,0,6.99117688712121,1,0,1,0,3,0.693147180559945,"TA",6,"Typ",1,"Gd","Attchd",1966,"RFn",2,484,"TA","TA","Y",0,0,0,0,0,0,"NA","GdWo","NA",0,"6","2006","WD","Normal",11.9826165453777,7.65444322647011,2,0,"FALSE","FALSE","Barato"
"504","2_5_story_all_ages","RM",8.99974278983049,"Pave","NA","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","2.5Unf",5,5,"_1910","1960_1970","Hip","CompShg","AsbShng","AsbShng","None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,6.74523634948436,849,"GasA","TA","N","FuseA",1075,1063,0,7.66809370908241,0,0,2,0,2,1.38629436111989,"TA",11,"Typ",0,"NA","Detchd",1910,"Unf",2,360,"Fa","Po","N",40,156,0,0,0,0,"NA","MnPrv","NA",0,"11","2009","WD","Normal",11.5711943730942,8.00202481821611,2,196,"FALSE","FALSE","Barato"
"505","1_story_1946_","RL",9.224341891612,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,6,"1970_1980","1990_","Hip","CompShg","HdBoard","HdBoard","BrkFace",99,"TA","TA","CBlock","TA","TA","No","LwQ",6.49828214947643,"LwQ",377,0,1040,"GasA","Fa","Y","SBrkr",1309,0,0,7.1777824161952,1,0,1,1,3,0.693147180559945,"Gd",5,"Typ",1,"Fa","Attchd",1974,"RFn",2,484,"TA","TA","Y",265,0,0,0,0,6.47543271670409,"Fa","GdPrv","NA",0,"1","2006","WD","Normal",12.106252310248,7.76174498465891,2.5,265,"FALSE","FALSE","Barato"
"506","1_story_PUD_1946_","RM",8.39818440483404,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","TwnhsE","1Story",6,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","BrkFace",169,"Gd","TA","PConc","Gd","TA","Gd","Unf",6.49677499018586,"Unf",0,5.23110861685459,848,"GasA","Ex","Y","SBrkr",848,0,0,6.74405918631135,1,0,1,0,1,0.693147180559945,"Gd",4,"Typ",1,"Gd","Attchd",2004,"Fin",2,420,"TA","TA","Y",140,0,0,0,0,0,"NA","NA","NA",0,"6","2008","ConLD","Normal",11.8810347865346,7.43602781635185,2,140,"FALSE","FALSE","Barato"
"507","1_story_1946_","C (all)",9.07257144223129,"Grvl","NA","Reg","Bnk","AllPub","Inside","Mod","IDOTRR","Norm","Norm","1Fam","1Story",5,5,"1950_1960","1950_1960","Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"Fa","TA","CBlock","TA","TA","Av","Unf",0,"Unf",0,6.29341927884648,540,"GasA","TA","N","FuseA",1044,0,0,6.95177216439891,0,0,1,0,2,0.693147180559945,"Fa",4,"Typ",0,"NA","Basment",1952,"Unf",2,504,"TA","TA","N",0,0,0,0,0,0,"NA","NA","Shed",54,"6","2010","WD","Alloca",10.9329819619041,7.36770857237437,1,0,"FALSE","FALSE","Barato"
"508","1_story_1946_","RL",9.4040963063958,"Pave","NA","IR2","Lvl","AllPub","CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","BrkFace",442,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,7.40853056689463,1649,"GasA","Ex","Y","SBrkr",1661,0,0,7.41577697541539,0,0,2,0,3,0.693147180559945,"Gd",6,"Typ",0,"NA","Attchd",1998,"RFn",2,598,"TA","TA","Y",0,34,0,0,0,0,"NA","NA","NA",0,"5","2010","WD","Normal",12.3234111379474,8.10470346837111,2,34,"FALSE","FALSE","Barato"
"509","1_story_1946_","RL",9.34364673928441,"Pave","NA","IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,"1950_1960","1950_1960","Gable","CompShg","BrkFace","BrkFace","None",0,"TA","TA","CBlock","TA","TA","No","Unf",6.18826412308259,"Unf",0,6.25958146406492,1008,"GasA","Gd","Y","SBrkr",1008,0,0,6.91671502035361,0,0,1,0,2,0.693147180559945,"TA",4,"Typ",1,"Gd","Attchd",1954,"RFn",1,275,"TA","TA","Y",0,0,120,0,0,0,"NA","NA","NA",0,"7","2006","WD","Normal",11.8277362048103,7.60887062919126,1,120,"FALSE","FALSE","Barato"
"510","split_multi_level","RL",9.08443695508703,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","ClearCr","Norm","Norm","1Fam","SLvl",6,7,"1970_1980","1970_1980","Gable","CompShg","HdBoard","HdBoard","BrkFace",80,"TA","TA","CBlock","TA","TA","Av","Unf",6.22455842927536,"Unf",0,6.22851100359118,1010,"GasA","Gd","Y","SBrkr",1052,0,0,6.95939851213398,1,0,1,0,3,0.693147180559945,"TA",6,"Typ",0,"NA","Attchd",1971,"Unf",2,440,"TA","TA","Y",0,0,0,0,0,0,"NA","MnPrv","NA",0,"6","2010","WD","Normal",11.9511803959014,7.63143166457691,2,0,"FALSE","FALSE","Barato"
"511","1_story_PUD_1946_","RL",8.75966867102994,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",7,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","Stone",128,"Gd","TA","PConc","Gd","TA","Mn","Unf",6.59850902861452,"Unf",0,6.4393503711001,1358,"GasA","Ex","Y","SBrkr",1358,0,0,7.21450441415114,1,0,2,0,2,0.693147180559945,"Gd",6,"Typ",1,"Gd","Attchd",2010,"RFn",2,484,"TA","TA","Y",192,35,0,0,0,0,"NA","NA","NA",0,"6","2010","New","Partial",12.3194013308372,7.90691548867859,3,227,"FALSE","FALSE","Barato"
"512","2_story_1946_","RL",8.88557929128298,"Pave","NA","IR1","Lvl","AllPub","CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,6.68336094576627,798,"GasA","Ex","Y","SBrkr",798,842,0,7.40306109109009,0,0,2,1,3,0.693147180559945,"Gd",6,"Typ",0,"NA","Attchd",2003,"RFn",2,595,"TA","TA","Y",0,45,0,0,0,0,"NA","NA","NA",0,"6","2008","WD","Normal",12.1172414318236,7.79893331004122,2.5,45,"FALSE","FALSE","Barato"
"513","1_5_story_fin","RL",9.20039104112251,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","SWISU","Norm","Norm","1Fam","1.5Fin",6,7,"1930_1940","1940_1950","Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,6.65801104587075,778,"GasA","TA","Y","SBrkr",944,545,0,7.30653139893951,0,0,2,0,3,0.693147180559945,"TA",7,"Typ",1,"Gd","Detchd",1940,"Unf",1,240,"TA","TA","Y",335,0,0,0,0,0,"NA","GdWo","NA",0,"7","2009","WD","Normal",11.8458198802436,7.72621265050753,2,335,"FALSE","FALSE","Barato"
"514","1_story_1946_","FV",9.32518576364522,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","Gd","No","Unf",0,"Unf",0,7.30653139893951,1489,"GasA","Ex","Y","SBrkr",1489,0,0,7.30653139893951,0,0,2,0,3,0.693147180559945,"Gd",7,"Typ",1,"Gd","Attchd",2006,"RFn",2,776,"TA","TA","Y",0,140,0,0,0,0,"NA","NA","NA",0,"6","2006","New","Partial",12.3570755190667,7.99900721324395,2,140,"FALSE","FALSE","Barato"
"515","1_5_story_unf","RM",8.72111314776269,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Unf",5,6,"1920_1930","1940_1950","Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",6.66568371778241,"Unf",0,0,784,"GasA","Gd","Y","SBrkr",784,0,0,6.66568371778241,1,0,1,0,2,0.693147180559945,"Gd",5,"Typ",0,"NA","NA",1948,"NA",0,0,"NA","NA","Y",0,0,116,0,0,0,"NA","NA","NA",0,"5","2008","WD","Normal",11.6036798282387,7.35755620091035,2,116,"FALSE","FALSE","Barato"
"516","1_story_1946_","RL",9.05134464048573,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","1Story",7,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",3.04452243772342,"Unf",0,7.26892012819372,1454,"GasA","Ex","Y","SBrkr",1434,0,0,7.26892012819372,0,0,2,0,3,0.693147180559945,"Gd",6,"Typ",1,"TA","Attchd",2001,"RFn",2,527,"TA","TA","Y",290,39,0,0,0,0,"NA","NA","NA",0,"4","2009","WD","Normal",12.1495022940418,7.96831950001272,2,329,"FALSE","FALSE","Barato"
"517","2_story_1946_","RL",10.2646175579351,"Pave","NA","IR2","Low","AllPub","CulDSac","Sev","ClearCr","Norm","Norm","1Fam","2Story",5,5,"1960_1970","1960_1970","Flat","Tar&Grv","Plywood","Plywood","None",0,"TA","TA","PConc","TA","Gd","Gd","ALQ",5.52146091786225,"ALQ",764,0,1013,"GasA","TA","Y","SBrkr",1160,966,0,7.66246781520024,0,1,2,1,3,0.693147180559945,"TA",7,"Min2",0,"NA","Attchd",1967,"Fin",2,538,"TA","TA","Y",486,0,0,0,225,0,"NA","NA","NA",0,"6","2009","WD","Abnorml",12.1281111040605,8.05165955684195,3,711,"FALSE","FALSE","Barato"
"518","1_story_1946_","RL",8.97157543975902,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,"1960_1970","1960_1970","Gable","CompShg","VinylSd","VinylSd","BrkFace",136,"TA","TA","CBlock","TA","TA","No","Unf",6.35088571671474,"Unf",0,6.35088571671474,1144,"GasA","Gd","Y","SBrkr",1144,0,0,7.04315991598834,1,0,1,0,3,0.693147180559945,"TA",6,"Typ",0,"NA","Attchd",1961,"Unf",2,456,"TA","TA","Y",0,0,0,0,0,0,"NA","GdWo","NA",0,"9","2008","WD","Normal",11.8490404949436,7.73543335249969,2,0,"FALSE","FALSE","Barato"
"519","1_story_1946_","RL",9.16178018136081,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,6,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,7.00306545878646,1099,"GasA","Ex","Y","SBrkr",1099,0,0,7.00306545878646,0,0,1,1,3,0.693147180559945,"Gd",6,"Typ",0,"NA","Attchd",1999,"Unf",1,352,"TA","TA","Y",278,0,0,0,0,0,"NA","NA","NA",0,"6","2008","WD","Normal",11.8775685785581,7.69530313496357,1.5,278,"FALSE","FALSE","Barato"
"520","1_5_story_fin","RL",9.37313926228127,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",5,6,"1940_1950","1990_","Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Unf",5.8664680569333,"Unf",0,6.0330862217988,768,"GasA","Ex","Y","SBrkr",768,432,0,7.09090982207998,0,0,1,0,3,0.693147180559945,"TA",6,"Typ",0,"NA","Detchd",1946,"Unf",1,240,"TA","TA","Y",0,0,0,0,0,0,"NA","NA","NA",0,"5","2008","WD","Normal",11.7791285057449,7.5847730776122,1,0,"FALSE","FALSE","Barato"
"521","2_story_1945_","RH",9.40557815403668,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","SWISU","Norm","Norm","1Fam","2Story",6,8,"1920_1930","1940_1950","Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",5.05624580534831,"Unf",0,6.24804287450843,672,"GasA","TA","N","SBrkr",810,672,0,7.30182234213793,0,0,2,0,4,0.693147180559945,"Fa",7,"Typ",0,"NA","Detchd",1934,"Unf",1,400,"TA","TA","P",0,0,254,0,0,0,"NA","NA","NA",0,"3","2008","WD","Normal",11.8493977015914,7.67508185771633,2,254,"FALSE","FALSE","Barato"
"522","duplex_all_style_age","RL",8.98732181285012,"Pave","NA","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Artery","Norm","Duplex","1Story",5,4,"1960_1970","1960_1970","Gable","CompShg","BrkFace","BrkFace","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,7.49609734517596,1800,"GasA","Ex","N","SBrkr",1800,0,0,7.49609734517596,0,0,2,0,6,1.09861228866811,"TA",10,"Typ",0,"NA","NA",1964,"NA",0,0,"NA","NA","Y",0,0,0,0,0,0,"NA","NA","NA",0,"7","2007","WD","Normal",11.8565151693603,8.1886891244442,2,0,"FALSE","FALSE","Barato"
"523","1_5_story_fin","RM",9.44667651707638,"Pave","Grvl","IR1","Lvl","AllPub","Inside","Gtl","OldTown","Artery","Norm","1Fam","1.5Fin",5,8,"1910_1920","1940_1950","Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","Mn","Unf",0,"Unf",0,6.77650699237218,876,"GasA","Gd","Y","SBrkr",876,540,0,7.25629723969068,0,0,1,1,4,0.693147180559945,"TA",7,"Typ",1,"Gd","Detchd",1949,"Unf",3,720,"TA","TA","Y",418,0,194,0,0,0,"NA","NA","NA",0,"6","2008","WD","Normal",11.944058319827,7.73718007783463,1.5,612,"FALSE","FALSE","Barato"
"524","2_story_1946_","RL",9.13970329237674,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",7,5,"1990_","1990_","Gable","CompShg","HdBoard","HdBoard","BrkFace",137,"Gd","TA","PConc","Gd","TA","No","Unf",6.24222326545517,"Unf",0,5.42934562895444,740,"GasA","Ex","Y","SBrkr",1006,769,0,7.48211892355212,1,0,2,1,3,0.693147180559945,"Gd",7,"Typ",1,"TA","Attchd",1993,"Unf",2,425,"TA","TA","Y",234,72,192,0,0,0,"NA","NA","NA",0,"7","2009","WD","Normal",12.2690474446916,7.83002808253384,3.5,498,"FALSE","FALSE","Barato"
