"GrLivArea","LotArea","Total_Bathrooms","Total_porch_SF","MSZoning","LandContour","LotConfig","Condition1","BldgType","HouseStyle","RoofStyle","MasVnrType","Foundation","SaleType","SaleCondition","YearBuilt","YearRemodAdd","MoSold","YrSold","OverallQual","OverallCond","PavedDrive","Fence","BsmtFinSF1","Functional","ExterQual","BsmtQual","BsmtExposure","BsmtFinType1","BsmtUnfSF","CentralAir","KitchenQual","Fireplaces","FireplaceQu","BedroomAbvGr","KitchenAbvGr","LotShape","GarageArea","GarageCond","Neighborhood","has2ndFloor","Alley","TotalSF","GarageType","MasVnrArea","GrupoPrecio","SalePrice"
7.39817409297047,9.16962253869762,3,289,4,"Lvl","Inside","Feedr","1Fam","1Story","Hip",1,"CBlock",9,"Normal","1930_1960","1960_1990","4","2009",6,6,"Y","MnPrv",6.43133108193348,3,"TA","TA","No","LwQ",0,"Y",2,1,"Gd",3,0.693147180559945,"Reg",338,"TA","NAmes","False","NA",7.96276393016811,"Attchd",183,"Barato",11.8422292121128
6.70563909486,9.02581639162703,1,168,4,"Lvl","Corner","Norm","1Fam","1Story","Gable",3,"CBlock",9,"Normal","1960_1990","1960_1990","6","2007",5,7,"Y","NA",6.30444880242198,7,"TA","TA","Gd","Unf",5.6021188208797,"Y",2,0,"NA",2,0.693147180559945,"Reg",264,"TA","Mitchel","False","NA",7.39756153552405,"Attchd",0,"Barato",11.7320609948869
7.34536484041687,8.89082357600438,2.5,218,4,"Lvl","Inside","Norm","1Fam","1.5Fin","Gable",3,"BrkTil",9,"Normal","1900_1930","1990_","10","2009",7,7,"Y","NA",0,7,"Gd","TA","No","Unf",6.8596149036542,"N",4,0,"NA",3,0.693147180559945,"Reg",672,"TA","BrkSide","True","NA",7.82404601085629,"Detchd",0,"Caro",12.2307652581205
7.35308192051543,9.1266326229027,2,250,4,"Lvl","Inside","Norm","1Fam","1Story","Gable",3,"PConc",9,"Normal","1990_","1990_","4","2010",7,5,"Y","NA",0,7,"Gd","Ex","No","Unf",7.35308192051543,"Y",3,0,"NA",3,0.693147180559945,"IR1",573,"TA","Mitchel","False","NA",8.04558828080353,"Attchd",0,"Caro",12.2110601870412
6.76272950693188,9.85948341703807,1,0,4,"Lvl","Corner","Norm","1Fam","1Story","Gable",3,"CBlock",9,"Normal","1930_1960","1930_1960","6","2010",4,5,"Y","NA",4.79579054559674,7,"TA","TA","No","Unf",6.61338421837956,"Y",2,0,"NA",2,0.693147180559945,"Reg",400,"TA","Gilbert","False","NA",7.454719949364,"Detchd",0,"Barato",11.8565151693603
7.66011431917393,9.57851889529833,2.5,364,4,"Lvl","Inside","Norm","1Fam","1Story","Gable",2,"PConc",7,"Partial","1990_","1990_","5","2007",9,5,"Y","NA",0,7,"Ex","Ex","Gd","Unf",7.66011431917393,"Y",4,1,"Ex",3,0.693147180559945,"Reg",732,"TA","NridgHt","False","NA",8.35279013512463,"Attchd",315,"Caro",12.9367516138114
7.61233683716775,9.21094019204815,2.5,405,4,"Lvl","Inside","Norm","1Fam","2Story","Hip",2,"CBlock",9,"Normal","1960_1990","1960_1990","3","2008",7,5,"Y","NA",5.97380961186926,7,"TA","Gd","No","Unf",6.64509096950564,"Y",2,1,"TA",4,0.693147180559945,"Reg",505,"TA","ClearCr","True","NA",8.06526520889773,"Attchd",299,"Caro",12.1652506510099
7.5923661285198,9.33149549353265,2.5,280,4,"Lvl","Inside","Norm","1Fam","2Story","Gable",2,"CBlock",9,"Normal","1960_1990","1960_1990","1","2007",7,6,"Y","NA",6.04500531403601,7,"Gd","Gd","Av","Unf",5.95842469302978,"Y",3,1,"TA",3,0.693147180559945,"Reg",575,"TA","SawyerW","True","NA",7.93343838762749,"Attchd",340,"Caro",12.3392914893164
7.14124512235049,8.88197518424887,2,120,2,"Lvl","Inside","Norm","1Fam","1Story","Gable",4,"PConc",7,"Partial","1990_","1990_","5","2006",6,5,"Y","NA",6.80903930604298,7,"Gd","Gd","No","Unf",5.8805329864007,"Y",3,0,"NA",2,0.693147180559945,"Reg",572,"TA","Somerst","False","Pave",7.8336002236611,"Attchd",68,"Caro",12.1281111040605
7.18159194461187,8.52991196382401,3,234,4,"Lvl","Inside","Norm","Twnhs","1Story","Gable",4,"PConc",5,"Normal","1990_","1990_","4","2009",7,5,"Y","NA",6.80793494369993,7,"Gd","Gd","No","Unf",6.01859321449623,"Y",3,1,"Gd",2,0.693147180559945,"Reg",626,"TA","NridgHt","False","NA",7.8739783796045,"Attchd",166,"Caro",12.2428866186529
7.29233717617388,9.17087162806582,2,360,4,"Lvl","Inside","Feedr","1Fam","1Story","Gable",4,"PConc",7,"Partial","1990_","1990_","12","2009",8,5,"Y","NA",0,7,"Gd","Gd","No","Unf",7.29233717617388,"Y",3,1,"Gd",3,0.693147180559945,"Reg",898,"TA","Somerst","False","NA",7.98480338973441,"Attchd",72,"Caro",12.4073795022352
7.36264527041782,8.98882050177807,3,52,4,"Lvl","Inside","Norm","TwnhsE","1Story","Gable",3,"PConc",9,"Normal","1990_","1990_","7","2007",6,5,"Y","NA",6.06610809010375,7,"Gd","Gd","No","Unf",7.04403289727469,"Y",3,0,"NA",2,0.693147180559945,"Reg",529,"TA","SawyerW","False","NA",8.05515773181968,"Attchd",0,"Normal",12.096257779523
7.13169851046691,8.35514473946184,2.5,54,2,"Lvl","Inside","Norm","TwnhsE","2Story","Gable",3,"PConc",7,"Partial","1990_","1990_","6","2007",7,5,"Y","NA",0,7,"Gd","Gd","No","Unf",6.4393503711001,"Y",3,0,"NA",2,0.693147180559945,"IR1",528,"TA","Somerst","True","Pave",7.53636393840451,"Detchd",0,"Normal",12.0118809161657
7.45876269238096,9.18881025342582,1.5,128,4,"Bnk","Inside","Norm","1Fam","1.5Fin","Gable",3,"CBlock",9,"Normal","1960_1990","1960_1990","6","2006",6,7,"Y","GdPrv",6.39859493453521,7,"TA","TA","No","Unf",5.74620319054015,"Y",3,1,"Gd",3,0.693147180559945,"IR1",440,"TA","NAmes","True","NA",7.8808043446749,"Attchd",0,"Barato",11.9766594812024
6.75576892198425,9.00282407654767,1,0,4,"Lvl","Corner","Norm","1Fam","1Story","Gable",3,"CBlock",9,"Normal","1960_1990","1960_1990","6","2006",4,4,"Y","NA",6.42162226780652,7,"TA","TA","No","Unf",5.50125821054473,"Y",2,0,"NA",3,0.693147180559945,"IR1",0,"NA","NAmes","False","NA",7.44775128004791,"NA",0,"Barato",11.3850920934603
6.80350525760834,9.19217640134851,1,0,4,"Lvl","Inside","Norm","1Fam","1Story","Gable",2,"CBlock",9,"Normal","1960_1990","1960_1990","2","2010",5,5,"Y","MnPrv",6.11146733950268,7,"TA","TA","No","Unf",6.07073772800249,"Y",2,0,"NA",3,0.693147180559945,"IR1",280,"TA","Sawyer","False","NA",7.48549160803075,"Detchd",31,"Barato",11.7117763237154
7.24208235925696,9.07463518981081,1,259,4,"Lvl","Inside","RRAn","1Fam","2Story","Gable",3,"BrkTil",9,"Normal","1900_1930","1990_","7","2007",6,7,"Y","NA",0,7,"TA","TA","No","Unf",6.54965074223381,"Y",2,0,"NA",3,0.693147180559945,"Reg",384,"TA","BrkSide","True","NA",7.64683139143048,"Detchd",0,"Barato",11.9419443260321
7.56008046502183,9.65579512830051,2.5,51,4,"Lvl","Inside","Norm","1Fam","2Story","Gable",3,"PConc",7,"Partial","1990_","1990_","7","2006",8,5,"Y","NA",0,7,"Gd","Gd","Av","Unf",6.98471632011827,"Y",3,1,"Gd",3,0.693147180559945,"Reg",685,"TA","CollgCr","True","NA",8.00570067866254,"Attchd",0,"Caro",12.3597803701244
7.44833386089748,8.64611397148308,3,184,4,"Bnk","Inside","Norm","2fmCon","2Story","Gable",3,"PConc",9,"Normal","1900_1930","1990_","3","2008",5,6,"N","NA",5.35185813347607,7,"TA","TA","No","Unf",6.34738920965601,"N",1,0,"NA",6,0.693147180559945,"Reg",0,"NA","SWISU","True","Grvl",7.82244472948932,"NA",0,"Barato",11.8196746001392
7.44833386089748,9.34224544285612,1.5,160,4,"Lvl","Inside","Norm","1Fam","1.5Fin","Gable",3,"CBlock",9,"Normal","1930_1960","1990_","1","2009",5,4,"Y","NA",5.68017260901707,4,"TA","TA","No","Unf",6.16751649088834,"Y",2,1,"Gd",3,0.693147180559945,"Reg",281,"TA","Edwards","True","NA",7.81762544305337,"Attchd",0,"Barato",11.7829526021833
7.72488843932307,9.72076591572083,3.5,250,4,"Lvl","Corner","PosA","1Fam","2Story","Gable",2,"CBlock",9,"Normal","1960_1990","1990_","3","2006",7,7,"Y","NA",6.67959918584438,7,"TA","TA","No","Unf",0,"Y",3,1,"TA",3,0.693147180559945,"IR1",539,"TA","NWAmes","True","NA",8.02551638648901,"Attchd",34,"Caro",12.3673407931263
7.40549566319947,9.16962253869762,2,110,4,"Lvl","Inside","Norm","1Fam","1Story","Hip",4,"CBlock",9,"Normal","1930_1960","1930_1960","10","2009",6,5,"Y","NA",7.15929190479756,7,"TA","TA","No","Unf",4.88280192258637,"Y",2,2,"Gd",3,0.693147180559945,"Reg",418,"TA","NAmes","False","NA",8.02617019494643,"Attchd",238,"Normal",12.0257490913989
6.91174730025167,8.97941663334301,2,120,4,"Lvl","CulDSac","Norm","1Fam","SLvl","Gable",3,"CBlock",9,"Normal","1960_1990","1960_1990","3","2006",6,6,"Y","GdPrv",6.7093043402583,7,"TA","TA","Av","Unf",5.22035582507832,"Y",2,0,"NA",3,0.693147180559945,"IR1",588,"TA","Mitchel","False","NA",7.60389796852188,"Detchd",0,"Barato",11.8670972786908
7.35179986905778,9.52595370935665,1.5,289,5,"Lvl","Inside","Norm","1Fam","1.5Fin","Gable",3,"CBlock",9,"Normal","1930_1960","1930_1960","6","2007",5,5,"Y","MnPrv",6.04263283368238,7,"TA","TA","No","Unf",6.19644412779452,"Y",2,0,"NA",4,0.693147180559945,"Reg",282,"TA","IDOTRR","True","NA",7.81116338502528,"Attchd",0,"Barato",11.9316357998284
7.57609734062311,8.90923527919226,2.5,208,2,"Lvl","Inside","Norm","1Fam","2Story","Hip",2,"PConc",9,"Normal","1990_","1990_","6","2007",7,5,"Y","NA",6.47697236288968,7,"Gd","Gd","No","Unf",5.78996017089725,"Y",3,1,"TA",3,0.693147180559945,"IR1",576,"TA","Somerst","True","Pave",7.98104975966596,"Detchd",1600,"Caro",12.3842188309136
7.46393660446893,9.36742958721896,2.5,224,4,"Lvl","Inside","Norm","1Fam","2Story","Mansard",2,"CBlock",9,"Normal","1960_1990","1960_1990","6","2007",6,6,"Y","NA",5.95324333428778,7,"Gd","TA","No","Rec",4.969813299576,"Y",2,1,"Gd",3,0.693147180559945,"Reg",539,"TA","NWAmes","True","NA",7.80180040190897,"Attchd",365,"Normal",12.0725412529057
7.05012252026906,9.54688403461792,1.5,36,4,"Lvl","Inside","Norm","1Fam","1Story","Gable",3,"CBlock",9,"Family","1930_1960","1990_","8","2009",6,8,"Y","GdPrv",0,7,"TA","TA","No","Unf",6.99668148817654,"Y",3,1,"Gd",3,0.693147180559945,"Reg",300,"TA","Crawfor","False","NA",7.71601526664259,"Attchd",0,"Barato",11.9735098722995
7.19818357710194,9.66465913430174,2,0,4,"Lvl","Corner","Norm","2fmCon","1Story","Hip",2,"CBlock",9,"Normal","1930_1960","1930_1960","6","2006",5,5,"Y","NA",6.73578001424233,7,"TA","TA","Mn","Unf",5.78382518232974,"Y",2,2,"Gd",2,0.693147180559945,"Reg",375,"TA","Crawfor","False","NA",7.82444593087762,"Attchd",56,"Barato",11.9640010843304
7.80506704425849,9.69443180053954,2.5,258,4,"Lvl","Inside","Norm","1Fam","2Story","Gable",3,"PConc",9,"Normal","1990_","1990_","5","2007",8,5,"Y","NA",5.64190707093811,7,"Gd","Gd","No","Unf",6.61740297797448,"Y",3,1,"TA",4,0.693147180559945,"IR3",683,"TA","CollgCr","True","NA",8.15478757276852,"BuiltIn",0,"Caro",12.4950039373824
7.34083555412327,9.52551600873689,2,549,4,"Lvl","Corner","Norm","1Fam","1Story","Gable",2,"PConc",9,"Normal","1990_","1990_","1","2006",7,5,"Y","NA",0,7,"Gd","Gd","No","Unf",7.34083555412327,"Y",3,1,"TA",3,0.693147180559945,"IR1",843,"TA","CollgCr","False","NA",8.03333401588006,"Attchd",150,"Caro",12.2307652581205
6.79682371827486,9.19023970026918,2,256,4,"Lvl","Corner","Norm","1Fam","1Story","Gable",3,"PConc",9,"Abnorml","1960_1990","1960_1990","7","2006",5,7,"Y","GdWo",6.79682371827486,7,"TA","TA","No","Unf",0,"Y",2,0,"NA",3,0.693147180559945,"Reg",552,"TA","CollgCr","False","NA",7.48885295573346,"Attchd",0,"Barato",11.9177236840907
8.158802490694,9.81939917215384,3,302,5,"Lvl","Inside","Norm","1Fam","2.5Fin","Gable",3,"BrkTil",9,"Normal","1900_1930","1990_","5","2008",7,9,"Y","NA",0,7,"TA","TA","No","Unf",7.29369772060144,"Y",3,1,"Ex",3,0.693147180559945,"Reg",870,"TA","OldTown","True","NA",8.50976567558744,"Attchd",0,"Caro",12.594730635322
7.60140233458373,9.24831030322781,3,168,4,"Lvl","Inside","Norm","1Fam","1Story","Gable",4,"PConc",9,"Normal","1990_","1990_","7","2007",8,5,"Y","NA",7.28961052145117,7,"Gd","Gd","No","Unf",6.28599809450886,"Y",3,0,"NA",3,0.693147180559945,"Reg",888,"TA","CollgCr","False","NA",8.29404964010203,"Attchd",246,"Caro",12.631013530139
7.71601526664259,9.5085913957772,3.5,395,4,"Lvl","Inside","Feedr","1Fam","2Story","Gable",2,"CBlock",9,"Normal","1960_1990","1990_","6","2007",7,5,"Y","NA",6.55250788703459,7,"Gd","Gd","No","Unf",0,"Y",3,1,"TA",4,0.693147180559945,"Reg",746,"TA","SawyerW","True","NA",7.98718474823347,"Attchd",246,"Caro",12.3238556811866
7.24921505711439,8.97727273946428,1,144,5,"Lvl","Inside","Artery","1Fam","1.5Fin","Gable",3,"CBlock",9,"Normal","1900_1930","1930_1960","3","2008",6,7,"N","MnPrv",0,7,"TA","TA","No","Unf",5.76832099579377,"Y",1,0,"NA",3,0.693147180559945,"IR1",0,"NA","IDOTRR","True","Grvl",7.45298232946546,"NA",0,"Barato",11.4019939042629
6.75925527066369,9.42084437974393,1,158,4,"Lvl","Inside","Norm","1Fam","1Story","Gable",3,"CBlock",9,"Normal","1930_1960","1930_1960","3","2009",4,5,"Y","NA",5.57215403217776,7,"TA","TA","No","Unf",6.39692965521615,"Y",2,0,"NA",1,0.693147180559945,"IR1",539,"TA","Edwards","False","NA",7.45124168498768,"Detchd",0,"Barato",11.3205535723228
7.57301725605255,9.42375676753181,3,383,4,"Lvl","Inside","Norm","1Fam","1Story","Gable",3,"PConc",9,"Normal","1990_","1990_","11","2006",9,5,"Y","NA",7.15070145759253,7,"Gd","Ex","Gd","Unf",6.43454651878745,"Y",4,3,"Ex",3,0.693147180559945,"IR1",708,"TA","NridgHt","False","NA",8.25322764558177,"Attchd",0,"Caro",12.7938593104323
7.31455283232408,8.94715577112479,2.5,253,4,"Lvl","Inside","Norm","1Fam","2Story","Gable",2,"PConc",9,"Normal","1990_","1990_","5","2006",6,5,"Y","NA",6.25190388316589,7,"TA","Gd","No","Unf",5.19295685089021,"Y",3,1,"TA",3,0.693147180559945,"IR1",420,"TA","Gilbert","True","NA",7.69530313496357,"Attchd",112,"Normal",12.0173305209333
6.880384082186,8.98732181285012,2,0,4,"Lvl","Inside","Norm","1Fam","1Story","Gable",3,"CBlock",9,"Normal","1930_1960","1990_","5","2009",6,6,"Y","NA",6.52356230614951,7,"TA","TA","No","Unf",5.68017260901707,"Y",2,1,"Gd",2,0.693147180559945,"Reg",240,"TA","NAmes","False","NA",7.57250298502038,"Detchd",0,"Barato",11.7905572015685
7.02019070831193,8.96200720958831,2,271,5,"Lvl","Inside","Artery","2fmCon","1.5Fin","Gable",3,"CBlock",9,"Normal","1930_1960","1930_1960","5","2006",5,7,"Y","MnPrv",6.23048144757848,7,"TA","Gd","Mn","Unf",5.65948221575962,"Y",2,1,"Gd",3,0.693147180559945,"Reg",410,"TA","OldTown","True","NA",7.55538194424027,"Detchd",0,"Barato",11.6944133410156
7.40367029001237,9.16962253869762,2,234,5,"Lvl","Inside","Norm","1Fam","2Story","Gable",3,"BrkTil",9,"Normal","1900_1930","1960_1990","8","2006",7,7,"Y","NA",2.83321334405622,7,"TA","TA","No","Unf",6.5694814204143,"Y",4,1,"Gd",3,0.693147180559945,"Reg",546,"TA","OldTown","True","Grvl",7.77022320415879,"Detchd",0,"Normal",12.0895388292742
7.26752542782817,8.96136606062745,3.5,151,4,"Lvl","Inside","Norm","1Fam","2Story","Gable",3,"PConc",9,"Normal","1990_","1990_","7","2009",7,5,"Y","NA",6.05443934626937,7,"Gd","Gd","No","Unf",5.67675380226828,"Y",3,1,"Gd",3,0.693147180559945,"IR1",432,"TA","Gilbert","True","NA",7.67229245562876,"Attchd",0,"Caro",12.1468532858702
7.76387128782022,9.4731660684291,3.5,483,4,"Lvl","Corner","Norm","1Fam","2Story","Gable",2,"CBlock",9,"Normal","1960_1990","1960_1990","8","2009",7,7,"Y","GdPrv",6.5410299991899,7,"Gd","Gd","No","Unf",5.03695260241363,"Y",4,1,"TA",4,0.693147180559945,"IR1",484,"TA","NWAmes","True","NA",8.0702808933939,"Attchd",278,"Caro",12.4684369099977
7.58069975222456,9.10509096125709,2.5,254,2,"Lvl","Inside","Norm","1Fam","2Story","Gable",3,"PConc",9,"Normal","1990_","1990_","12","2007",8,5,"Y","NA",0,7,"Gd","Gd","Av","Unf",6.99301512293296,"Y",3,1,"Gd",3,0.693147180559945,"Reg",1025,"TA","Somerst","True","NA",8.02191277898571,"Attchd",0,"Caro",12.5061772379805
7.8811822022271,9.20039104112251,3.5,544,4,"Low","Inside","Norm","1Fam","2Story","Gable",2,"PConc",9,"Normal","1990_","1990_","4","2009",7,5,"Y","NA",6.89568269774787,7,"Gd","Gd","Gd","Unf",5.88887795833288,"Y",3,1,"TA",4,0.693147180559945,"Reg",656,"TA","NoRidge","True","NA",8.29229810706322,"Attchd",256,"Caro",12.4684369099977
7.29505641646263,9.55506418479516,3,281,4,"Lvl","Inside","Norm","1Fam","SLvl","Gable",2,"CBlock",9,"Normal","1960_1990","1960_1990","6","2009",7,5,"Y","NA",6.94408720822953,7,"TA","Gd","Av","Unf",5.82008293035236,"Y",2,2,"TA",3,0.693147180559945,"Reg",588,"TA","NWAmes","False","NA",7.95296679092313,"Attchd",225,"Caro",12.1415341243926
7.86211221166275,9.6964633831018,3.5,394,4,"Lvl","Corner","Norm","1Fam","2Story","Gable",4,"PConc",7,"Partial","1990_","1990_","9","2006",9,5,"Y","NA",0,7,"TA","Ex","Av","Unf",7.13089883029635,"Y",3,0,"NA",4,0.693147180559945,"Reg",840,"TA","NridgHt","True","NA",8.25452888193974,"Attchd",370,"Caro",12.7444443677961
7.81156848934518,9.40096073158483,3.5,338,4,"Lvl","Inside","Norm","1Fam","2Story","Gable",2,"PConc",9,"Normal","1990_","1990_","6","2007",8,5,"Y","NA",6.87832646829133,7,"Gd","Ex","Av","Unf",5.11799381241676,"Y",3,1,"Gd",4,0.693147180559945,"IR1",872,"TA","NridgHt","True","NA",8.18979961872823,"BuiltIn",388,"Caro",12.7770521921159
7.91242312147371,9.24773249119325,3.5,297,4,"Lvl","Inside","Norm","1Fam","2Story","Gable",2,"CBlock",9,"Normal","1960_1990","1960_1990","8","2007",7,5,"Y","MnPrv",3.36729582998647,7,"Gd","TA","Gd","ALQ",0,"Y",3,1,"TA",4,0.693147180559945,"IR1",576,"TA","SawyerW","True","NA",8.35042997353814,"Attchd",172,"Caro",12.614865543731
7.05961762829138,8.66922734727174,2,240,5,"Lvl","Inside","Norm","1Fam","1Story","Gable",3,"CBlock",9,"Normal","1930_1960","1990_","7","2006",3,8,"Y","NA",5.54907608489522,7,"TA","TA","No","Unf",6.81014245011514,"Y",2,0,"NA",3,0.693147180559945,"Reg",220,"TA","OldTown","False","NA",7.75147531802146,"Attchd",0,"Barato",11.7454251112085
7.99934295271328,9.330431852234,2.5,240,4,"Lvl","Corner","PosN","1Fam","SLvl","Mansard",2,"CBlock",9,"Normal","1960_1990","1990_","6","2010",7,7,"Y","NA",0,7,"Gd","Gd","No","Unf",6.56667242980324,"Y",3,1,"Gd",5,0.693147180559945,"Reg",564,"TA","NAmes","True","NA",8.21283958467648,"BuiltIn",300,"Caro",12.3966930051388
6.68959926917897,8.5173931714189,1,244,5,"Lvl","Inside","RRAe","1Fam","1.5Unf","Gable",3,"CBlock",9,"Normal","1930_1960","1930_1960","12","2007",5,6,"Y","NA",4.76217393479776,7,"TA","TA","Av","Unf",6.40522845803084,"N",2,0,"NA",2,0.693147180559945,"Reg",360,"TA","IDOTRR","False","NA",7.32843735289516,"Detchd",0,"Barato",11.3736633976367
7.4500795698075,9.29164382304022,3.5,152,4,"Lvl","CulDSac","Norm","TwnhsE","1Story","Gable",3,"PConc",2,"Normal","1990_","1990_","5","2008",8,5,"Y","NA",7.39018142822643,7,"Gd","Gd","Gd","Unf",4.61512051684126,"Y",3,2,"Gd",1,0.693147180559945,"IR1",473,"TA","Veenker","False","NA",8.1426451859428,"Attchd",0,"Caro",12.6884987947745
7.23273313617761,9.35884658027541,1.5,45,4,"Lvl","Inside","Norm","1Fam","1Story","Hip",2,"CBlock",9,"Normal","1930_1960","1930_1960","4","2006",6,5,"Y","NA",6.33859407820318,7,"TA","TA","No","Unf",6.70808408385307,"Y",2,0,"NA",3,0.693147180559945,"Reg",292,"TA","NAmes","False","NA",7.9251575122247,"Attchd",175,"Barato",11.8862116747142
7.66622192566273,9.38336888185854,2,328,4,"Bnk","Inside","PosN","1Fam","2.5Unf","Gable",3,"BrkTil",9,"Normal","1900_1930","1990_","7","2009",6,6,"Y","NA",0,7,"TA","TA","No","Unf",6.73933662735717,"N",3,0,"NA",5,0.693147180559945,"IR1",441,"TA","BrkSide","True","Pave",7.99900721324395,"Detchd",0,"Caro",12.2760650173502
7.08422642209792,8.7645219095188,1,137,5,"Lvl","Corner","Norm","1Fam","2Story","Gable",3,"PConc",9,"Normal","1900_1930","1930_1960","7","2009",5,5,"N","GdWo",0,7,"TA","TA","Mn","Unf",6.3919171133926,"N",2,0,"NA",3,0.693147180559945,"Reg",189,"Fa","IDOTRR","True","NA",7.48885295573346,"Detchd",0,"Barato",11.2644641056717
7.45529848568329,9.27096499379262,2.5,155,4,"Lvl","Inside","Norm","Duplex","1Story","Gable",2,"CBlock",9,"Normal","1960_1990","1960_1990","11","2007",5,4,"Y","NA",3.71357206670431,7,"TA","TA","No","Rec",7.26192709270275,"Y",2,0,"NA",6,1.09861228866811,"IR1",352,"TA","NAmes","False","NA",8.14786712992395,"Detchd",84,"Barato",11.6868787720937
6.96318998587024,9.00908061416198,2,0,4,"Lvl","Inside","Norm","1Fam","1Story","Gable",3,"CBlock",9,"Normal","1930_1960","1990_","8","2007",5,6,"Y","NA",6.74170069465205,7,"TA","TA","No","Unf",5.35185813347607,"Y",2,0,"NA",3,0.693147180559945,"Reg",308,"TA","NAmes","False","NA",7.65539064482615,"Attchd",0,"Barato",11.8422292121128
7.21450441415114,9.01176747459618,3,222,5,"Lvl","FR3","Norm","TwnhsE","1Story","Gable",4,"PConc",9,"Normal","1990_","1990_","7","2008",7,5,"Y","NA",6.58063913728495,7,"Gd","Gd","Av","Unf",6.45990445437753,"Y",3,1,"Gd",2,0.693147180559945,"Reg",484,"TA","NridgHt","False","NA",7.90691548867859,"Attchd",146,"Caro",12.2404740722475
7.40184157874383,9.10974625674048,3.5,138,4,"Lvl","Inside","Norm","1Fam","2Story","Gable",3,"PConc",9,"Normal","1990_","1990_","7","2008",6,5,"Y","NA",6.7202201551353,7,"TA","Gd","Gd","Unf",4.75359019110636,"Y",2,2,"TA",3,0.693147180559945,"IR1",472,"TA","Gilbert","True","NA",7.85593219971861,"Attchd",0,"Caro",12.1652506510099
7.56164174558878,9.55803511433414,3,229,4,"HLS","Corner","Norm","1Fam","1Story","Hip",4,"PConc",9,"Normal","1990_","1990_","7","2007",9,5,"Y","NA",7.13089883029635,7,"Gd","Ex","Gd","Unf",6.51323011091231,"Y",3,1,"Gd",3,0.693147180559945,"IR1",676,"TA","StoneBr","False","NA",8.25426877009018,"Attchd",200,"Caro",12.8411298019654
7.3375877435386,9.11997793189579,3,266,4,"Lvl","Inside","Norm","1Fam","1Story","Gable",2,"PConc",9,"Normal","1990_","1990_","12","2008",7,5,"Y","NA",6.69826805411541,7,"Gd","Gd","Av","Unf",6.58892647753352,"Y",3,0,"NA",3,0.693147180559945,"Reg",532,"TA","CollgCr","False","NA",8.03008409426756,"Attchd",113,"Caro",12.273731294004
7.39141523467536,9.55718717759594,3,153,4,"Lvl","Corner","Norm","1Fam","1Story","Gable",3,"CBlock",9,"Normal","1960_1990","1990_","5","2006",7,7,"Y","NA",5.36597601502185,7,"Gd","Gd","Mn","Unf",6.9037472575846,"Y",3,0,"NA",3,0.693147180559945,"Reg",440,"TA","NWAmes","False","NA",7.94767857130157,"Attchd",0,"Caro",12.2184951655287
7.10332206252611,9.42553239350277,1,234,4,"Lvl","Inside","Feedr","1Fam","1Story","Hip",2,"CBlock",9,"Normal","1930_1960","1990_","6","2009",6,7,"Y","NA",6.37331978957701,7,"TA","TA","No","Unf",6.44730586254121,"Y",2,0,"NA",3,0.693147180559945,"IR1",297,"TA","NAmes","False","NA",7.79564653633459,"Attchd",176,"Barato",11.9511803959014
7.55433482372575,9.56043370454936,2.5,135,4,"Lvl","Inside","Norm","1Fam","2Story","Gable",3,"PConc",9,"Normal","1990_","1990_","4","2010",8,5,"Y","NA",0,7,"Gd","Gd","No","Unf",6.87523208727658,"Y",3,0,"NA",4,0.693147180559945,"Reg",431,"TA","Timber","True","NA",7.96380795323145,"Attchd",0,"Caro",12.2204685258139
6.73578001424233,9.03610602536485,1,274,3,"Lvl","Inside","Feedr","1Fam","1Story","Gable",3,"CBlock",9,"Normal","1930_1960","1930_1960","9","2009",4,4,"N","NA",0,7,"Fa","TA","No","Unf",6.58202513889283,"Y",2,0,"NA",2,0.693147180559945,"Reg",294,"TA","SawyerW","False","NA",7.35372233039963,"CarPort",0,"Barato",11.3144745262464
6.94793706861497,9.05310159554969,2,0,4,"Lvl","Inside","Norm","Duplex","1Story","Gable",2,"Slab",9,"Normal","1930_1960","1930_1960","5","2006",3,4,"Y","NA",0,7,"TA","NA","NA","NA",0,"N",2,0,"NA",2,1.09861228866811,"Reg",400,"TA","NAmes","False","NA",6.94697599213542,"Detchd",340,"Barato",11.3793940723457
7.42952084278646,9.08817273800197,2,567,4,"Lvl","Inside","Norm","TwnhsE","1Story","Hip",2,"PConc",9,"Normal","1990_","1990_","7","2008",9,5,"Y","NA",3.36729582998647,7,"Ex","Ex","No","Unf",7.41276401742656,"Y",4,1,"Ex",2,0.693147180559945,"IR1",564,"TA","NridgHt","False","NA",8.12207437536222,"Attchd",616,"Caro",12.4912515877638
7.01481435127554,7.86057078553866,1.5,182,5,"Lvl","Inside","Norm","TwnhsE","2Story","Gable",3,"CBlock",9,"Normal","1960_1990","1960_1990","4","2010",5,3,"Y","NA",4.86753445045558,7,"TA","Gd","No","BLQ",5.17048399503815,"Y",2,0,"NA",3,0.693147180559945,"Reg",336,"TA","MeadowV","True","NA",7.40731771046942,"Attchd",0,"Barato",11.3504065354725
7.36391350140582,8.76966250811227,1,0,4,"Lvl","Inside","RRAn","1Fam","1.5Fin","Gable",3,"BrkTil",9,"Normal","1930_1960","1930_1960","10","2006",6,5,"Y","NA",0,7,"TA","TA","No","Unf",6.880384082186,"Y",1,1,"Gd",3,0.693147180559945,"Reg",312,"TA","BrkSide","True","NA",7.84345640437612,"Detchd",0,"Barato",11.8508252535826
